2496434537,1708.165306482256
1737998092,1610.9766907442142
2319837354,1597.0974738869525
1809745371,1591.1004436321168
1571585030,1582.27993405878
2143638605,1581.140426112704
1799201635,1576.7892388550902
2434311670,1574.0541735994968
2803301701,1573.1777752257237
2607990444,1565.022156466707
2156294570,1564.9493885463878
1867170291,1562.326366680183
2003206347,1554.530294309662
2147314174,1554.1431660100293
1773489534,1550.8263128788776
2001627641,1549.9275988770337
3697357313,1543.6780341614035
1442697922,1526.560065995527
1761731257,1525.9271125694545
2006387481,1525.4775007459646
2641156220,1525.1303504886685
2443981007,1522.9110374424488
2100925373,1520.0449026038325
1752526714,1517.6469041711644
2042015153,1516.9999663124095
2101284045,1515.7863966871143
1642591402,1512.1332546805309
1887155232,1492.4086453291266
3680980880,1481.0179709958613
1746691534,1480.9228242207826
3503176231,1477.736253316157
2030021905,1477.1045274372414
2074370833,1475.623674189911
2095948794,1471.7038931691093
3517006027,1468.6594766573369
2010832710,1459.4555355041368
1721410501,1459.2370650349064
1647263235,1458.8320223765172
2459695860,1457.4016316277425
1645705403,1455.1039601293915
2294854302,1453.7650507573107
2082267285,1451.5705513676369
3606511741,1451.3558621513207
3545355724,1447.9987668646002
1721131891,1447.1369890339965
2722498861,1446.2600565702721
3564019420,1445.6786749037458
2664057621,1441.4274067489082
2413818504,1438.157968584532
3513510727,1436.9263672965658
2656274875,1436.4247533222965
1681407617,1435.8488832551318
1928890491,1433.178240153446
1655498260,1431.3794855366643
1765072222,1429.5677425428582
3516646865,1425.7152453437952
3368192114,1422.8742633299162
2806213207,1422.2792760917264
2285433971,1420.6811457094923
2417589071,1416.7690008828479
1968306763,1412.7694381780445
2014138761,1410.255160510105
2415396921,1410.013614653241
2081596853,1409.1006369442275
1729637993,1405.3327641995547
2288560170,1404.38374924957
2659121381,1403.0600100403044
3161235130,1399.9778593510964
1165631310,1399.7043870108573
2937114480,1399.4441132102834
2038574295,1395.6266213083902
1904228041,1395.244813179663
1854550907,1392.919101849351
2579149402,1392.4002045023706
3611924874,1392.1185820704354
3338517620,1392.0626635533588
3409751884,1391.0490954517409
2428160385,1383.2489586667748
3489248494,1382.0547210893037
1748159111,1381.8603177028247
2392316650,1378.5802009492872
2499225982,1378.1409941918132
1747498451,1376.0705492129625
1640601392,1369.2400723169812
1822155333,1368.8221034228584
3298444874,1367.749990065835
2860954042,1366.3901290945764
1270492934,1365.5164045587142
1808798324,1365.1868208917426
3266073575,1360.7786918319323
1852098324,1359.0786970214835
2037441407,1359.07326761383
3314908913,1358.5447633068673
2800828421,1357.482283502228
2430259303,1353.8185543918569
2759751670,1350.9922889233937
3482838791,1350.6271872192985
2818665344,1349.6625169417102
2948738352,1348.8510670122052
1690015640,1347.8567700724354
3701659507,1347.2255710742058
3735421671,1345.5853033439791
1892789787,1345.0418361127768
1810632930,1344.9807777399221
2212667031,1344.9553291830864
2168096235,1343.9764073808963
1192329374,1343.1036331106186
2144684673,1340.7051006880142
1314608344,1338.5624375282866
1935045370,1337.929221600132
1601563722,1337.1756185926793
1884378530,1337.1202865935336
3290881611,1337.0598083166235
3693215784,1336.5358668960373
1748061385,1334.5788458799047
2902556350,1332.9997013179236
1830442653,1330.8552053934986
3411084062,1330.1608892881281
2040364057,1327.192955746079
2992051775,1324.1651489769101
1948283790,1322.583882849837
3237274114,1321.4759601020414
1934303255,1321.2775120964848
2950733213,1320.1760162019443
3222185564,1315.6600059045177
2620341751,1314.481357375758
3272538233,1313.556894384139
2687299131,1312.2654979595961
2014254514,1312.085335909304
1597243617,1311.2613693097337
2841660372,1311.237586334716
1725229222,1310.5992168615558
2230913455,1309.9125091518313
1975471395,1309.8462510842544
2232232461,1309.2934452699083
1608574203,1308.2008008138198
1771918757,1307.092087308078
1957265662,1306.252593717322
3681803960,1303.353157889444
3224264983,1300.4835664724924
2183437642,1299.933858548542
3554900543,1298.452350022673
1722070410,1297.9879448978477
1785529887,1297.7048988313027
3091062183,1297.5306334828822
2289674265,1293.6975377687784
1563926367,1293.47800989475
3305455584,1292.7101797709188
2282670150,1291.772663195275
2298303503,1291.016237761338
2685260193,1290.3749567929078
2213526752,1290.2410122488536
3557147473,1289.4426682452481
3222892134,1288.841844975462
1896959330,1287.9988784695095
1905755104,1284.3628514546706
1974576991,1283.5724727621325
2061962975,1282.5415140104026
1220291284,1281.4773853607073
1720084970,1281.3601195852168
1933084997,1281.1748403983665
2166017530,1280.1553657351665
2243807243,1279.9335755709967
3154704352,1277.6914192326474
2090271081,1276.63849066814
1673674411,1276.535982888671
1533789260,1276.4064093641764
1904769205,1270.0269372612097
2936928392,1269.9118919504294
1698229264,1269.8867784442082
2028375644,1268.9509639869214
1249159055,1266.976174669101
2784920672,1266.7669892018148
1649132443,1265.415575183766
2267031753,1265.1682881802128
1768198384,1264.425990680334
2060865431,1262.437827941605
2110783597,1261.9894214892443
1560021134,1261.1298267210427
2689115893,1260.2794359804884
2170730475,1259.4975581169463
2088835783,1258.0532631534459
1665103091,1257.8906506462824
3213074945,1256.6355076783257
1857599864,1256.5795116842366
1883881851,1254.872054719799
1345954144,1253.6870709899633
1887790981,1253.5643552325023
1761179351,1253.1217383439753
2027607132,1253.0367922614328
1642088277,1251.4347639366154
1772180022,1250.143197870793
1687399850,1245.946344948002
2799434700,1244.332804549654
2122877001,1243.7167021907787
1748693152,1243.046130308975
2035950914,1242.8627828761291
2255757894,1241.871207873364
2304804162,1240.8680134758242
1837665935,1240.7327345677086
3554371795,1239.6771488126758
2140657423,1239.0785085707303
3311195151,1237.1687529698481
3443110894,1236.535389032379
2167151620,1236.2207437602694
1709486153,1236.0473556859654
2776981191,1232.3914188069866
1743374541,1232.1815038341344
2286908003,1232.016759985207
1135520725,1231.2163223031148
2330878552,1231.0404518656005
1784473157,1231.0124198076333
2282747432,1230.0272405519388
2466386627,1226.1680181884178
2879044704,1225.5623499583241
1709487632,1225.4248888373081
1895964183,1225.2145082404222
1686474312,1224.7592866569983
1653603955,1224.467139948448
1821588363,1223.3584645994517
3237407213,1222.87851318373
1838993640,1222.4806697519678
2868557870,1222.2900044775047
2818832665,1222.0049010333332
1571544244,1220.9158740808691
1784404677,1220.8420263375144
3309204390,1220.59652934085
2042571733,1220.474084250726
2140151063,1220.3482293234226
3222701900,1220.2135039572875
1660811367,1219.809672952444
1779593415,1218.5358246822311
2050149565,1217.6458644536324
2423763501,1217.091774751473
3690294344,1216.1943815849788
3050644593,1215.6381909206978
2004819600,1214.5005904465393
3278375357,1213.7298766324052
1850552120,1213.5260384220605
2473986835,1213.30825461582
1904671130,1212.592971556543
2469840975,1212.521267654133
2311036984,1211.9034315961972
3199729155,1211.5942744632132
1676457292,1210.11034150544
1850235592,1209.8298039831054
1942619900,1208.6677024875328
1619766521,1207.6662029743047
2807470752,1207.3576834132339
1237869662,1206.0926425181617
3533846475,1205.648776386949
3612234962,1205.385218770186
2609956060,1204.6722130850935
1223178222,1203.8953090049092
2037267967,1203.018918111185
1784537661,1201.3446787742155
1746968910,1200.950887096101
2797136672,1199.7390528119945
2636935183,1199.7010380688846
1676384657,1198.3236129732747
1906578485,1197.965986177879
2979334422,1196.2009451380018
1744768687,1195.1255376923218
1680990025,1194.8550837402618
1870021300,1194.0484734919048
1893801487,1193.9315869950956
2077326123,1193.7309839269512
1195230310,1193.6893143810198
3167305545,1193.62942103041
2867802607,1193.4684877767208
1671342103,1193.0073624814363
1929046005,1192.9339083469943
3699928344,1192.435913953877
1962757973,1191.8576175798
3195657355,1191.383312609872
2001680231,1191.1202985083612
1773283005,1190.4307889758854
1674242970,1189.820917702473
1662219765,1188.7371785938894
3050636930,1188.1191814595238
2805098260,1187.0534831838524
1220924217,1186.4301085490267
2660243037,1184.0881144166585
